Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652495937,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652495938,1,,Aggregated,0.000000,0.000000,610,610,610,610,610,610,610,610,610,610,610,1,0,608.4720000000001,608.4720000000001,608.4720000000001,608.4720000000001,30720.0
1652495939,1,,Aggregated,0.000000,0.000000,800,800,800,800,800,800,800,800,800,800,800,2,0,610.0,706.39955,608.4720000000001,804.3270999999999,30720.0
1652495940,1,,Aggregated,0.000000,0.000000,180,610,620,620,800,800,800,800,800,800,800,7,0,180.0,385.7609142857142,156.61959999999996,804.3270999999999,30720.0
1652495941,1,,Aggregated,1.000000,0.000000,190,610,620,620,800,800,800,800,800,800,800,9,0,190.0,390.65888888888884,156.61959999999996,804.3270999999999,30720.0
1652495942,1,,Aggregated,1.000000,0.000000,190,620,620,620,650,800,800,800,800,800,800,11,0,190.0,393.8310272727272,156.61959999999996,804.3270999999999,30720.0
1652495943,1,,Aggregated,2.250000,0.000000,180,610,620,620,770,800,800,800,800,800,800,16,0,180.0,359.54952499999996,150.8528,804.3270999999999,30720.0
1652495944,1,,Aggregated,2.250000,0.000000,190,610,620,620,770,800,800,800,800,800,800,18,0,180.0,364.8038444444444,150.8528,804.3270999999999,30720.0
1652495945,1,,Aggregated,2.200000,0.000000,190,620,620,650,800,900,900,900,900,900,900,20,0,180.0,382.34704500000004,150.8528,904.2284000000001,30720.0
1652495946,1,,Aggregated,2.571429,0.000000,180,610,620,650,770,800,900,900,900,900,900,24,0,180.0,369.92887083333335,150.8528,904.2284000000001,30720.0
1652495947,1,,Aggregated,2.571429,0.000000,180,620,620,650,770,800,900,900,900,900,900,25,0,180.0,381.330192,150.8528,904.2284000000001,30720.0
1652495948,1,,Aggregated,2.444444,0.000000,190,620,650,730,770,800,900,900,900,900,900,27,0,190.0,407.7038962962963,150.8528,904.2284000000001,30720.0
1652495949,1,,Aggregated,2.500000,0.000000,180,610,620,650,750,800,900,900,900,900,900,33,0,180.0,362.0061333333333,148.52739999999898,904.2284000000001,30720.0
1652495950,1,,Aggregated,2.500000,0.000000,180,620,650,710,750,800,900,900,900,900,900,34,0,180.0,372.22281470588234,148.52739999999898,904.2284000000001,30720.0
1652495951,1,,Aggregated,2.900000,0.000000,180,620,660,700,750,800,900,900,900,900,900,36,0,180.0,389.33080277777776,148.52739999999898,904.2284000000001,30720.0
1652495952,1,,Aggregated,2.700000,0.000000,170,610,650,660,740,770,900,900,900,900,900,42,0,170.0,355.807569047619,148.52739999999898,904.2284000000001,30720.0
1652495953,1,,Aggregated,2.700000,0.000000,170,620,650,680,740,770,900,900,900,900,900,43,0,170.0,363.2492837209301,148.52739999999898,904.2284000000001,30720.0
1652495954,1,,Aggregated,2.900000,0.000000,180,620,650,700,740,770,900,900,900,900,900,45,0,180.0,377.10988,148.52739999999898,904.2284000000001,30720.0
1652495955,1,,Aggregated,2.800000,0.000000,170,610,650,660,730,770,800,900,900,900,900,51,0,170.0,352.6570921568628,148.52739999999898,904.2284000000001,30720.0
1652495956,1,,Aggregated,2.600000,0.000000,180,620,650,680,740,770,800,900,900,900,900,52,0,170.0,360.6008653846154,148.52739999999898,904.2284000000001,30720.0
1652495957,1,,Aggregated,2.600000,0.000000,180,620,650,700,750,770,800,900,900,900,900,53,0,180.0,367.8610716981133,148.52739999999898,904.2284000000001,30720.0
1652495958,1,,Aggregated,2.900000,0.000000,170,590,650,680,750,770,800,900,900,900,900,60,0,170.0,349.68761333333333,143.6118999999998,904.2284000000001,30720.0
1652495959,1,,Aggregated,2.800000,0.000000,170,610,650,680,750,770,800,900,900,900,900,61,0,170.0,356.355175409836,143.6118999999998,904.2284000000001,30720.0
1652495960,1,,Aggregated,3.200000,0.000000,170,620,650,680,750,770,800,900,900,900,900,63,0,170.0,365.44577301587293,143.6118999999998,904.2284000000001,30720.0
1652495961,1,,Aggregated,2.900000,0.000000,170,590,630,660,750,770,800,900,900,900,900,69,0,170.0,347.1233289855071,137.83580000000129,904.2284000000001,30720.0
1652495962,1,,Aggregated,2.800000,0.000000,170,590,630,660,740,770,800,900,900,900,900,71,0,170.0,348.05515070422524,137.83580000000129,904.2284000000001,30720.0
1652495963,1,,Aggregated,3.200000,0.000000,170,590,630,660,740,770,800,900,900,900,900,74,0,170.0,351.269522972973,137.83580000000129,904.2284000000001,30720.0
1652495964,1,,Aggregated,3.000000,0.000000,160,200,620,650,730,760,800,900,900,900,900,81,0,160.0,334.17589506172834,137.83580000000129,904.2284000000001,30720.0
1652495965,1,,Aggregated,3.000000,0.000000,160,200,620,650,730,760,800,900,900,900,900,83,0,160.0,334.20642048192764,132.7202000000014,904.2284000000001,30720.0
1652495966,1,,Aggregated,3.400000,0.000000,160,540,620,650,740,770,810,900,900,900,900,85,0,160.0,337.79134588235286,132.7202000000014,904.2284000000001,30720.0
1652495967,1,,Aggregated,3.300000,0.000000,160,200,620,650,740,770,810,900,900,900,900,90,0,160.0,333.19004777777775,132.7202000000014,904.2284000000001,30720.0
1652495968,1,,Aggregated,3.300000,0.000000,160,200,620,640,730,770,810,900,900,900,900,92,0,160.0,334.20963695652165,132.7202000000014,904.2284000000001,30720.0
1652495969,1,,Aggregated,3.500000,0.000000,160,200,610,630,730,770,810,900,900,900,900,97,0,160.0,328.6897329896907,130.9352999999973,904.2284000000001,30720.0
1652495970,1,,Aggregated,3.300000,0.000000,160,200,620,640,740,770,810,900,900,900,900,99,0,160.0,331.51847878787873,130.9352999999973,904.2284000000001,30720.0
1652495971,1,,Aggregated,3.500000,0.000000,160,190,610,630,730,770,800,810,900,900,900,104,0,160.0,327.05065576923073,130.9352999999973,904.2284000000001,30720.0
1652495972,1,,Aggregated,3.600000,0.000000,160,190,610,630,740,770,800,810,900,900,900,106,0,160.0,329.7132254716981,130.9352999999973,904.2284000000001,30720.0
1652495973,1,,Aggregated,3.400000,0.000000,160,200,620,640,740,770,800,810,900,900,900,108,0,160.0,331.84141203703695,130.9352999999973,904.2284000000001,30720.0
1652495974,1,,Aggregated,3.400000,0.000000,160,190,610,630,740,770,800,810,900,900,900,113,0,160.0,327.0462141592919,126.54619999999994,904.2284000000001,30720.0
1652495975,1,,Aggregated,3.300000,0.000000,160,190,610,630,740,770,800,810,900,900,900,115,0,160.0,327.82489217391293,126.54619999999994,904.2284000000001,30720.0
1652495976,1,,Aggregated,3.300000,0.000000,160,190,600,630,740,770,800,810,900,900,900,120,0,160.0,324.3667583333332,126.54619999999994,904.2284000000001,30720.0
1652495977,1,,Aggregated,3.200000,0.000000,160,190,590,620,730,770,800,810,900,900,900,125,0,160.0,320.69971759999993,126.54619999999994,904.2284000000001,30720.0
1652495978,1,,Aggregated,3.400000,0.000000,160,190,590,620,740,770,800,810,900,900,900,127,0,160.0,322.7710409448818,126.54619999999994,904.2284000000001,30720.0
1652495979,1,,Aggregated,3.400000,0.000000,160,190,590,620,740,770,800,810,900,900,900,129,0,160.0,323.2769705426356,126.54619999999994,904.2284000000001,30720.0
1652495980,1,,Aggregated,3.400000,0.000000,160,190,590,620,730,770,800,810,900,900,900,134,0,160.0,320.63289626865657,126.54619999999994,904.2284000000001,30720.0
1652495981,1,,Aggregated,3.300000,0.000000,160,190,590,620,730,770,800,810,900,900,900,139,0,160.0,317.25002302158254,126.54619999999994,904.2284000000001,30720.0
1652495982,1,,Aggregated,3.300000,0.000000,160,190,590,620,730,770,810,900,940,940,940,141,0,160.0,320.55423120567355,126.54619999999994,942.2211999999988,30720.0
1652495983,1,,Aggregated,3.500000,0.000000,160,190,590,620,730,770,810,900,940,940,940,143,0,160.0,321.9752286713284,126.54619999999994,942.2211999999988,30720.0
1652495984,1,,Aggregated,3.500000,0.000000,160,190,590,620,730,770,810,900,940,940,940,145,0,160.0,322.26540965517205,126.54619999999994,942.2211999999988,30720.0
1652495985,1,,Aggregated,3.500000,0.000000,160,190,560,620,730,770,810,900,940,940,940,150,0,160.0,318.9213173333331,126.54619999999994,942.2211999999988,30720.0
1652495986,1,,Aggregated,3.300000,0.000000,160,190,560,620,720,770,800,900,940,940,940,155,0,160.0,316.03867548387086,126.54619999999994,942.2211999999988,30720.0
1652495987,1,,Aggregated,3.400000,0.000000,160,190,560,610,720,770,800,900,940,940,940,157,0,160.0,316.7669789808916,126.54619999999994,942.2211999999988,30720.0
1652495988,1,,Aggregated,3.400000,0.000000,160,180,560,610,710,760,800,900,940,940,940,162,0,160.0,314.2306283950617,126.54619999999994,942.2211999999988,30720.0
1652495989,1,,Aggregated,3.400000,0.000000,160,180,560,600,710,760,800,900,940,940,940,167,0,160.0,311.84211497005975,126.54619999999994,942.2211999999988,30720.0
1652495990,1,,Aggregated,3.500000,0.000000,160,180,560,610,720,770,810,900,940,940,940,169,0,160.0,314.11122544378685,126.54619999999994,942.2211999999988,30720.0
1652495991,1,,Aggregated,3.600000,0.000000,160,180,550,600,710,770,810,900,940,940,940,174,0,160.0,310.90556839080455,126.54619999999994,942.2211999999988,30720.0
1652495992,1,,Aggregated,3.600000,0.000000,160,180,550,590,710,770,810,900,940,940,940,176,0,160.0,311.2998193181818,126.54619999999994,942.2211999999988,30720.0
1652495993,1,,Aggregated,3.500000,0.000000,160,180,550,600,720,770,810,900,940,940,940,178,0,160.0,312.7785168539326,126.54619999999994,942.2211999999988,30720.0
1652495994,1,,Aggregated,3.600000,0.000000,160,190,550,600,720,770,850,900,940,940,940,181,0,160.0,316.22795193370166,126.54619999999994,942.2211999999988,30720.0
1652495995,1,,Aggregated,3.600000,0.000000,160,180,550,590,720,770,850,900,940,940,940,186,0,160.0,313.1385612903226,125.27990000000244,942.2211999999988,30720.0
1652495996,1,,Aggregated,3.500000,0.000000,160,180,540,590,720,770,850,900,940,940,940,190,0,160.0,309.55657,125.27990000000244,942.2211999999988,30720.0
1652495997,1,,Aggregated,3.600000,0.000000,160,180,550,590,720,770,850,900,940,940,940,192,0,160.0,311.47611562500003,125.27990000000244,942.2211999999988,30720.0
1652495998,1,,Aggregated,3.700000,0.000000,160,180,540,590,720,770,850,900,940,940,940,197,0,160.0,309.88137157360404,125.27990000000244,942.2211999999988,30720.0
1652495999,1,,Aggregated,3.500000,0.000000,160,180,540,590,720,770,850,900,940,940,940,200,0,160.0,310.9884355,125.27990000000244,942.2211999999988,30720.0
