Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652498316,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652498317,10,,Aggregated,0.000000,0.000000,100,100,110,120,320,330,370,390,390,390,390,74,0,100.0,131.5530297297297,78.56819999999986,388.8875999999999,30801.0
1652498318,10,,Aggregated,0.000000,0.000000,110,120,130,140,160,320,330,370,390,390,390,152,0,110.0,127.3836,78.56819999999986,388.8875999999999,30801.0
1652498319,10,,Aggregated,47.000000,0.000000,110,120,120,130,160,180,330,360,390,390,390,229,0,110.0,122.65936200873355,78.56819999999986,388.8875999999999,30801.0
1652498320,10,,Aggregated,66.500000,0.000000,100,110,120,120,160,220,330,330,390,390,390,329,0,100.0,119.16958510638298,78.56819999999986,388.8875999999999,30801.0
1652498321,10,,Aggregated,73.000000,0.000000,100,110,110,120,150,180,320,330,390,390,390,431,0,100.0,114.52491044083524,78.56819999999986,388.8875999999999,30801.0
1652498322,10,,Aggregated,77.000000,0.000000,100,100,110,110,130,160,300,330,390,390,390,521,0,100.0,111.26553166986568,78.56819999999986,388.8875999999999,30801.0
1652498323,10,,Aggregated,81.200000,0.000000,100,110,110,120,150,190,290,330,390,390,390,610,0,100.0,113.9140126229508,78.56819999999986,388.8875999999999,30801.0
1652498324,10,,Aggregated,85.166667,0.000000,100,110,110,120,140,160,280,320,390,390,390,707,0,100.0,112.581157708628,78.56819999999986,388.8875999999999,30801.0
1652498325,10,,Aggregated,84.428571,0.000000,100,110,110,120,130,160,280,320,390,390,390,784,0,100.0,111.81273520408163,78.56819999999986,388.8875999999999,30801.0
1652498326,10,,Aggregated,84.625000,0.000000,100,110,110,110,130,170,280,320,390,390,390,888,0,100.0,111.93155259009,78.56819999999986,388.8875999999999,30801.0
1652498327,10,,Aggregated,86.000000,0.000000,100,110,110,110,130,160,270,320,390,390,390,995,0,100.0,110.08349025125612,78.56819999999986,388.8875999999999,30801.0
1652498328,10,,Aggregated,86.000000,0.000000,100,110,110,110,130,160,260,300,370,390,390,1075,0,100.0,109.14649265116273,78.56819999999986,388.8875999999999,30801.0
1652498329,10,,Aggregated,91.400000,0.000000,100,110,110,110,130,160,280,300,370,390,390,1165,0,100.0,110.74343467811147,78.56819999999986,388.8875999999999,30801.0
1652498330,10,,Aggregated,93.200000,0.000000,100,110,110,110,130,160,270,300,370,390,390,1262,0,100.0,110.3106723454832,78.56819999999986,388.8875999999999,30801.0
1652498331,10,,Aggregated,92.600000,0.000000,100,110,110,110,130,160,270,300,370,390,390,1350,0,100.0,110.75704437037018,78.56819999999986,388.8875999999999,30801.0
1652498332,10,,Aggregated,92.600000,0.000000,100,110,110,110,130,160,260,290,370,390,390,1450,0,100.0,109.65480427586178,77.31860000000168,388.8875999999999,30801.0
1652498333,10,,Aggregated,92.400000,0.000000,100,110,110,110,120,150,260,290,370,390,390,1557,0,100.0,108.66365581245947,73.73760000000118,388.8875999999999,30801.0
