Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652496681,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652496682,1,,Aggregated,0.000000,0.000000,980,980,980,980,980,980,980,980,980,980,980,1,0,975.0439999999998,975.0439999999998,975.0439999999998,975.0439999999998,435471.0
1652496683,1,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2,0,980.0,1003.3589499999998,975.0439999999998,1031.6739,435471.0
1652496684,1,,Aggregated,0.000000,0.000000,980,980,1000,1000,1000,1000,1000,1000,1000,1000,1000,3,0,980.0,976.0658333333332,921.4796000000001,1031.6739,435471.0
1652496685,1,,Aggregated,0.000000,0.000000,980,980,1000,1000,1000,1000,1000,1000,1000,1000,1000,4,0,920.0,958.772475,906.8924000000003,1031.6739,435471.0
1652496686,1,,Aggregated,0.500000,0.000000,910,920,980,980,1000,1000,1000,1000,1000,1000,1000,7,0,910.0,632.8757714285713,193.8021999999995,1031.6739,435471.0
1652496687,1,,Aggregated,0.666667,0.000000,910,920,980,980,1000,1000,1000,1000,1000,1000,1000,8,0,880.0,663.2311499999998,193.8021999999995,1031.6739,435471.0
1652496688,1,,Aggregated,1.000000,0.000000,890,910,920,980,1000,1000,1000,1000,1000,1000,1000,9,0,890.0,688.2920333333332,193.8021999999995,1031.6739,435471.0
1652496689,1,,Aggregated,1.400000,0.000000,910,920,950,980,1000,1000,1000,1000,1000,1000,1000,10,0,890.0,714.7885699999999,193.8021999999995,1031.6739,435471.0
1652496690,1,,Aggregated,1.285714,0.000000,910,920,950,950,980,1000,1000,1000,1000,1000,1000,12,0,890.0,747.66045,193.8021999999995,1031.6739,435471.0
1652496691,1,,Aggregated,1.250000,0.000000,890,920,930,950,980,1000,1000,1000,1000,1000,1000,14,0,890.0,718.3713928571427,193.8021999999995,1031.6739,435471.0
1652496692,1,,Aggregated,1.250000,0.000000,890,910,930,930,980,1000,1000,1000,1000,1000,1000,16,0,880.0,653.51880625,193.8021999999995,1031.6739,435471.0
1652496693,1,,Aggregated,1.222222,0.000000,880,910,920,930,980,1000,1000,1000,1000,1000,1000,17,0,880.0,659.7300588235294,193.8021999999995,1031.6739,435471.0
1652496694,1,,Aggregated,1.300000,0.000000,890,910,930,950,980,1000,1000,1000,1000,1000,1000,18,0,880.0,677.7431000000001,193.8021999999995,1031.6739,435471.0
1652496695,1,,Aggregated,1.600000,0.000000,890,920,930,950,980,1000,1000,1000,1000,1000,1000,20,0,890.0,701.5465150000001,193.8021999999995,1031.6739,435471.0
1652496696,1,,Aggregated,1.600000,0.000000,890,910,920,930,980,980,1000,1000,1000,1000,1000,22,0,880.0,683.2960000000002,193.8021999999995,1031.6739,435471.0
1652496697,1,,Aggregated,1.600000,0.000000,880,910,920,930,980,980,1000,1000,1000,1000,1000,24,0,880.0,642.7565625,193.8021999999995,1031.6739,435471.0
