Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652497514,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652497515,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652497516,100,,Aggregated,0.000000,0.000000,1400,1400,1500,1500,1500,1500,2000,2000,2000,2000,2000,34,0,1400.0,1435.3761411764704,1285.4913000000001,1954.0089999999998,435471.0
1652497517,100,,Aggregated,0.000000,0.000000,2200,2300,2400,2700,2900,2900,2900,3000,3000,3000,3000,88,0,2200.0,2065.1669590909105,1285.4913000000001,2967.8689,435471.0
1652497518,100,,Aggregated,16.500000,0.000000,2200,2400,2700,2900,3000,3100,3100,3100,3200,3200,3200,120,0,2200.0,2192.2986850000016,1285.4913000000001,3160.2708,435471.0
1652497519,100,,Aggregated,16.500000,0.000000,2200,2400,2700,2800,3000,3100,3100,3100,3200,3200,3200,126,0,2200.0,2217.1351523809535,1285.4913000000001,3160.2708,435471.0
1652497520,100,,Aggregated,29.500000,0.000000,2400,2900,3000,3100,3400,3700,3800,4400,4600,4600,4600,177,0,2400.0,2491.753764406782,1285.4913000000001,4554.583300000001,435471.0
1652497521,100,,Aggregated,29.500000,0.000000,2700,3000,3100,3300,3800,4000,4400,4800,5100,5100,5100,241,0,2700.0,2601.638388796683,817.704,5119.5413,435471.0
1652497522,100,,Aggregated,25.200000,0.000000,2700,3000,3100,3300,3800,4000,4400,4800,5100,5100,5100,242,0,2700.0,2599.018552066118,817.704,5119.5413,435471.0
1652497523,100,,Aggregated,34.428571,0.000000,2900,3100,3300,3400,3700,3900,4200,4600,5100,5100,5100,320,0,2900.0,2744.833157812502,817.704,5119.5413,435471.0
1652497524,100,,Aggregated,34.428571,0.000000,2900,3200,3300,3500,3700,3900,4200,4600,5100,5100,5100,342,0,2900.0,2791.4759695906446,817.704,5119.5413,435471.0
1652497525,100,,Aggregated,26.888889,0.000000,2900,3100,3300,3400,3700,3900,4200,4600,5100,5100,5100,375,0,2900.0,2713.153689866667,817.704,5119.5413,435471.0
