Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652498650,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652498651,100,,Aggregated,0.000000,0.000000,860,870,900,900,910,910,920,920,920,920,920,32,0,860.0,868.0450812500002,818.1084000000001,923.6718000000002,30801.0
1652498652,100,,Aggregated,0.000000,0.000000,900,1100,1200,1300,1400,1400,1500,1500,1600,1600,1600,157,0,900.0,997.6446114649683,676.5261999999999,1567.2599000000002,30801.0
1652498653,100,,Aggregated,0.000000,0.000000,840,900,1000,1100,1300,1400,1500,1500,1600,1600,1600,271,0,840.0,914.3224236162366,607.4090000000001,1567.2599000000002,30801.0
1652498654,100,,Aggregated,57.000000,0.000000,900,1000,1100,1100,1300,1300,1400,1500,1600,1600,1600,372,0,900.0,947.8532317204308,367.6110999999995,1567.2599000000002,30801.0
1652498655,100,,Aggregated,77.333333,0.000000,880,1000,1100,1100,1300,1300,1400,1500,1600,1600,1600,420,0,880.0,943.5660845238098,367.6110999999995,1567.2599000000002,30801.0
1652498656,100,,Aggregated,81.500000,0.000000,910,1100,1200,1300,1400,1600,1900,2100,2300,2300,2300,462,0,910.0,1015.4735251082252,367.6110999999995,2296.0918999999994,30801.0
1652498657,100,,Aggregated,82.200000,0.000000,950,1100,1300,1400,1900,2200,2500,2600,2900,2900,2900,508,0,950.0,1127.0620881889768,367.6110999999995,2876.6863000000003,30801.0
1652498658,100,,Aggregated,73.833333,0.000000,950,1100,1300,1400,1900,2200,2600,2700,3200,3200,3200,510,0,950.0,1134.5404096078435,367.6110999999995,3165.1133,30801.0
1652498659,100,,Aggregated,73.833333,0.000000,950,1100,1300,1400,2000,2300,2600,2900,3900,3900,3900,512,0,950.0,1143.3952296875002,367.6110999999995,3946.3502999999996,30801.0
1652498660,100,,Aggregated,73.833333,0.000000,950,1100,1300,1400,2000,2300,2600,2900,3900,3900,3900,512,0,950.0,1143.3952296875002,367.6110999999995,3946.3502999999996,30801.0
